CID,SID
96,7223
94,7223
93,7223
97,7223
23,7224
128,7224
119,7224
24,7224
52,7225
138,7225
139,7225
81,7225
24,7226
86,7226
71,7226
109,7226
91,7227
3,7227
96,7227
24,7227
49,7228
100,7228
129,7228
116,7228
72,7229
71,7229
142,7229
36,7229
138,7230
8,7230
70,7230
137,7230
148,7231
17,7231
46,7231
130,7231
118,7232
118,7232
128,7232
44,7232
85,7233
24,7233
85,7233
58,7233
51,7234
117,7234
104,7234
19,7234
46,7235
57,7235
46,7235
49,7235
116,7236
65,7236
73,7236
143,7236
43,7237
134,7237
67,7237
35,7237
126,7238
75,7238
26,7238
67,7238
31,7239
78,7239
132,7239
14,7239
80,7240
31,7240
26,7240
146,7240
70,7241
27,7241
79,7241
78,7241
42,7242
86,7242
65,7242
88,7242
52,7243
119,7243
17,7243
65,7243
50,7244
26,7244
27,7244
108,7244
55,7245
122,7245
145,7245
77,7245
15,7246
145,7246
18,7246
12,7246
56,7247
58,7247
50,7247
127,7247
132,7248
84,7248
15,7248
72,7248
122,7249
99,7249
73,7249
51,7249
57,7250
13,7250
47,7250
40,7250
61,7251
48,7251
94,7251
128,7251
128,7252
98,7252
1,7252
127,7252
104,7253
42,7253
27,7253
85,7253
95,7254
67,7254
79,7254
137,7254
17,7255
60,7255
140,7255
88,7255
16,7256
31,7256
72,7256
136,7256
64,7257
33,7257
128,7257
61,7257
105,7258
108,7258
83,7258
16,7258
52,7259
54,7259
30,7259
20,7259
65,7260
58,7260
91,7260
90,7260
53,7261
96,7261
27,7261
68,7261
81,7262
28,7262
64,7262
18,7262
70,7263
2,7263
131,7263
117,7263
63,7264
132,7264
110,7264
66,7264
84,7265
128,7265
21,7265
11,7265
39,7266
106,7266
113,7266
87,7266
113,7267
3,7267
40,7267
34,7267
117,7268
69,7268
22,7268
35,7268
6,7269
96,7269
128,7269
20,7269
95,7270
144,7270
111,7270
54,7270
43,7271
142,7271
65,7271
130,7271
14,7272
46,7272
4,7272
116,7272
102,7273
107,7273
86,7273
24,7273
104,7274
7,7274
136,7274
108,7274
144,7275
9,7275
33,7275
87,7275
113,7276
88,7276
56,7276
102,7276
64,7277
112,7277
56,7277
147,7277
70,7278
72,7278
63,7278
141,7278
47,7279
104,7279
22,7279
57,7279
55,7280
52,7280
122,7280
104,7280
4,7281
103,7281
84,7281
25,7281
76,7282
5,7282
138,7282
133,7282
116,7283
94,7283
37,7283
113,7283
25,7284
49,7284
37,7284
128,7284
82,7285
71,7285
128,7285
13,7285
4,7286
127,7286
147,7286
114,7286
37,7287
36,7287
16,7287
108,7287
126,7288
138,7288
36,7288
20,7288
117,7289
89,7289
11,7289
96,7289
2,7290
147,7290
122,7290
9,7290
53,7291
62,7291
54,7291
135,7291
72,7292
124,7292
5,7292
128,7292
68,7293
134,7293
2,7293
96,7293
112,7294
88,7294
105,7294
88,7294
23,7295
111,7295
84,7295
93,7295
10,7296
124,7296
136,7296
133,7296
103,7297
124,7297
7,7297
63,7297
129,7298
1,7298
66,7298
128,7298
147,7299
86,7299
106,7299
129,7299
68,7300
26,7300
88,7300
73,7300
65,7301
10,7301
130,7301
32,7301
128,7302
115,7302
108,7302
96,7302
145,7303
109,7303
22,7303
132,7303
145,7304
142,7304
136,7304
42,7304
76,7305
78,7305
118,7305
146,7305
29,7306
25,7306
1,7306
81,7306
85,7307
10,7307
97,7307
115,7307
104,7308
132,7308
93,7308
15,7308
102,7309
13,7309
99,7309
139,7309
47,7310
78,7310
22,7310
77,7310
28,7311
40,7311
67,7311
30,7311
143,7312
85,7312
72,7312
148,7312
119,7313
32,7313
139,7313
34,7313
27,7314
65,7314
114,7314
74,7314
21,7315
4,7315
24,7315
134,7315
122,7316
23,7316
79,7316
55,7316
12,7317
5,7317
49,7317
16,7317
16,7318
93,7318
28,7318
130,7318
121,7319
44,7319
17,7319
43,7319
17,7320
38,7320
88,7320
148,7320
23,7321
64,7321
126,7321
1,7321
111,7322
8,7322
63,7322
122,7322
46,7323
46,7323
132,7323
1,7323
45,7324
114,7324
40,7324
83,7324
79,7325
47,7325
128,7325
146,7325
55,7326
1,7326
28,7326
101,7326
85,7327
122,7327
77,7327
22,7327
92,7328
2,7328
109,7328
10,7328
88,7329
83,7329
1,7329
21,7329
61,7330
127,7330
72,7330
22,7330
23,7331
62,7331
19,7331
61,7331
83,7332
124,7332
63,7332
135,7332
59,7333
22,7333
74,7333
70,7333
113,7334
143,7334
95,7334
114,7334
101,7335
86,7335
11,7335
27,7335
57,7336
139,7336
1,7336
121,7336
11,7337
51,7337
76,7337
47,7337
22,7338
94,7338
6,7338
106,7338
131,7339
135,7339
66,7339
133,7339
125,7340
61,7340
122,7340
21,7340
39,7341
30,7341
76,7341
10,7341
43,7342
32,7342
7,7342
122,7342
49,7343
99,7343
106,7343
105,7343
96,7344
98,7344
95,7344
43,7344
22,7345
144,7345
116,7345
3,7345
142,7346
141,7346
102,7346
2,7346
88,7347
85,7347
135,7347
25,7347
134,7348
47,7348
136,7348
109,7348
32,7349
28,7349
85,7349
135,7349
135,7350
87,7350
8,7350
61,7350
125,7351
95,7351
103,7351
12,7351
1,7352
63,7352
144,7352
5,7352
15,7353
97,7353
144,7353
6,7353
71,7354
124,7354
65,7354
133,7354
54,7355
59,7355
1,7355
11,7355
52,7356
17,7356
105,7356
146,7356
15,7357
90,7357
17,7357
73,7357
46,7358
125,7358
22,7358
51,7358
61,7359
144,7359
20,7359
91,7359
44,7360
6,7360
43,7360
10,7360
44,7361
66,7361
57,7361
125,7361
13,7362
16,7362
121,7362
20,7362
37,7363
32,7363
143,7363
114,7363
69,7364
126,7364
48,7364
49,7364
48,7365
16,7365
14,7365
34,7365
76,7366
77,7366
137,7366
53,7366
104,7367
54,7367
59,7367
111,7367
26,7368
105,7368
113,7368
116,7368
123,7369
42,7369
21,7369
60,7369
99,7370
145,7370
80,7370
4,7370
116,7371
67,7371
145,7371
62,7371
85,7372
77,7372
120,7372
147,7372
16,7373
135,7373
27,7373
77,7373
128,7374
111,7374
6,7374
131,7374
62,7375
118,7375
20,7375
22,7375
62,7376
38,7376
15,7376
110,7376
120,7377
44,7377
65,7377
5,7377
57,7378
92,7378
69,7378
109,7378
95,7379
118,7379
11,7379
143,7379
61,7380
107,7380
32,7380
24,7380
129,7381
45,7381
144,7381
140,7381
77,7382
93,7382
73,7382
106,7382
61,7383
124,7383
33,7383
96,7383
146,7384
52,7384
80,7384
14,7384
1,7385
66,7385
148,7385
97,7385
12,7386
77,7386
29,7386
147,7386
71,7387
10,7387
143,7387
138,7387
37,7388
6,7388
79,7388
108,7388
35,7389
66,7389
42,7389
27,7389
83,7390
54,7390
71,7390
27,7390
68,7391
69,7391
37,7391
45,7391
143,7392
145,7392
40,7392
143,7392
131,7393
25,7393
110,7393
47,7393
10,7394
84,7394
116,7394
85,7394
70,7395
115,7395
73,7395
5,7395
62,7396
57,7396
62,7396
79,7396
43,7397
1,7397
94,7397
2,7397
25,7398
132,7398
111,7398
24,7398
143,7399
60,7399
120,7399
91,7399
20,7400
30,7400
103,7400
137,7400
71,7401
67,7401
136,7401
135,7401
125,7402
38,7402
6,7402
147,7402
86,7403
37,7403
9,7403
74,7403
94,7404
106,7404
136,7404
1,7404
29,7405
5,7405
124,7405
137,7405
131,7406
85,7406
19,7406
40,7406
71,7407
141,7407
112,7407
90,7407
128,7408
17,7408
31,7408
126,7408
25,7409
16,7409
137,7409
60,7409
105,7410
38,7410
92,7410
126,7410
31,7411
107,7411
22,7411
129,7411
75,7412
28,7412
39,7412
99,7412
5,7413
47,7413
97,7413
146,7413
115,7414
5,7414
46,7414
60,7414
39,7415
108,7415
79,7415
89,7415
141,7416
134,7416
74,7416
39,7416
125,7417
92,7417
46,7417
82,7417
80,7418
89,7418
138,7418
14,7418
54,7419
116,7419
107,7419
61,7419
20,7420
107,7420
97,7420
66,7420
139,7421
63,7421
94,7421
117,7421
15,7422
17,7422
97,7422
63,7422
19,7423
60,7423
22,7423
28,7423
18,7424
67,7424
112,7424
145,7424
72,7425
55,7425
13,7425
138,7425
83,7426
123,7426
78,7426
3,7426
15,7427
3,7427
90,7427
113,7427
3,7428
132,7428
121,7428
91,7428
44,7429
70,7429
52,7429
113,7429
137,7430
115,7430
61,7430
130,7430
143,7431
63,7431
35,7431
67,7431
50,7432
93,7432
89,7432
3,7432
4,7433
11,7433
144,7433
102,7433
25,7434
79,7434
130,7434
8,7434
1,7435
46,7435
117,7435
30,7435
39,7436
148,7436
131,7436
60,7436
132,7437
51,7437
66,7437
40,7437
63,7438
78,7438
90,7438
126,7438
101,7439
38,7439
11,7439
73,7439
20,7440
138,7440
9,7440
137,7440
92,7441
79,7441
129,7441
38,7441
81,7442
118,7442
27,7442
101,7442
2,7443
79,7443
105,7443
99,7443
84,7444
43,7444
47,7444
16,7444
34,7445
37,7445
49,7445
111,7445
137,7446
94,7446
42,7446
125,7446
141,7447
60,7447
145,7447
135,7447
28,7448
43,7448
24,7448
81,7448
69,7449
1,7449
63,7449
100,7449
120,7450
111,7450
75,7450
37,7450
13,7451
39,7451
39,7451
16,7451
103,7452
79,7452
127,7452
65,7452
72,7453
136,7453
43,7453
72,7453
98,7454
104,7454
128,7454
115,7454
26,7455
68,7455
9,7455
146,7455
5,7456
39,7456
44,7456
89,7456
103,7457
64,7457
129,7457
106,7457
145,7458
6,7458
53,7458
99,7458
17,7459
146,7459
128,7459
138,7459
64,7460
36,7460
5,7460
104,7460
111,7461
126,7461
84,7461
30,7461
89,7462
15,7462
117,7462
83,7462
27,7463
73,7463
10,7463
34,7463
54,7464
98,7464
8,7464
114,7464
6,7465
112,7465
26,7465
122,7465
48,7466
69,7466
7,7466
27,7466
40,7467
93,7467
19,7467
51,7467
14,7468
48,7468
61,7468
11,7468
86,7469
114,7469
4,7469
72,7469
121,7470
148,7470
92,7470
17,7470
83,7471
126,7471
119,7471
112,7471
60,7472
74,7472
11,7472
140,7472
67,7473
40,7473
39,7473
136,7473
26,7474
59,7474
141,7474
110,7474
93,7475
63,7475
69,7475
101,7475
100,7476
64,7476
135,7476
144,7476
64,7477
52,7477
145,7477
48,7477
138,7478
54,7478
97,7478
53,7478
17,7479
11,7479
58,7479
51,7479
97,7480
86,7480
77,7480
111,7480
119,7481
124,7481
118,7481
21,7481
4,7482
102,7482
65,7482
92,7482
107,7483
148,7483
1,7483
79,7483
11,7484
15,7484
57,7484
73,7484
7,7485
4,7485
21,7485
97,7485
43,7486
35,7486
111,7486
84,7486
1,7487
24,7487
100,7487
101,7487
105,7488
56,7488
17,7488
48,7488
74,7489
137,7489
39,7489
85,7489
127,7490
113,7490
49,7490
101,7490
27,7491
125,7491
99,7491
18,7491
43,7492
66,7492
65,7492
64,7492
64,7493
46,7493
15,7493
144,7493
106,7494
17,7494
93,7494
73,7494
43,7495
131,7495
28,7495
40,7495
61,7496
3,7496
38,7496
27,7496
141,7497
131,7497
125,7497
57,7497
75,7498
138,7498
111,7498
62,7498
36,7499
78,7499
131,7499
129,7499
18,7500
121,7500
11,7500
145,7500
61,7501
92,7501
92,7501
88,7501
134,7502
83,7502
127,7502
100,7502
129,7503
5,7503
1,7503
128,7503
66,7504
98,7504
48,7504
128,7504
141,7505
92,7505
36,7505
22,7505
108,7506
21,7506
51,7506
132,7506
111,7507
135,7507
38,7507
111,7507
134,7508
115,7508
138,7508
19,7508
100,7509
138,7509
11,7509
1,7509
148,7510
16,7510
7,7510
34,7510
60,7511
130,7511
143,7511
127,7511
130,7512
139,7512
91,7512
148,7512
67,7513
105,7513
82,7513
35,7513
76,7514
8,7514
52,7514
4,7514
71,7515
105,7515
63,7515
42,7515
88,7516
106,7516
108,7516
123,7516
147,7517
94,7517
13,7517
68,7517
103,7518
18,7518
93,7518
24,7518
24,7519
122,7519
112,7519
117,7519
67,7520
33,7520
80,7520
14,7520
44,7521
88,7521
7,7521
34,7521
18,7522
42,7522
121,7522
59,7522
44,7523
25,7523
126,7523
47,7523
120,7524
128,7524
4,7524
90,7524
64,7525
36,7525
2,7525
107,7525
105,7526
14,7526
88,7526
31,7526
62,7527
141,7527
3,7527
86,7527
14,7528
9,7528
4,7528
133,7528
111,7529
89,7529
121,7529
107,7529
112,7530
52,7530
57,7530
29,7530
110,7531
45,7531
11,7531
103,7531
132,7532
124,7532
80,7532
40,7532
32,7533
147,7533
74,7533
136,7533
28,7534
54,7534
111,7534
106,7534
133,7535
81,7535
118,7535
107,7535
86,7536
8,7536
37,7536
9,7536
102,7537
27,7537
105,7537
97,7537
142,7538
104,7538
24,7538
42,7538
99,7539
17,7539
121,7539
21,7539
62,7540
50,7540
69,7540
121,7540
18,7541
80,7541
96,7541
58,7541
17,7542
11,7542
27,7542
37,7542
90,7543
23,7543
111,7543
22,7543
125,7544
62,7544
67,7544
42,7544
100,7545
137,7545
62,7545
58,7545
38,7546
32,7546
39,7546
27,7546
16,7547
105,7547
43,7547
78,7547
12,7548
80,7548
133,7548
86,7548
32,7549
107,7549
27,7549
67,7549
32,7550
5,7550
146,7550
26,7550
46,7551
29,7551
54,7551
58,7551
36,7552
133,7552
11,7552
143,7552
98,7553
67,7553
123,7553
79,7553
119,7554
12,7554
46,7554
114,7554
77,7555
143,7555
41,7555
101,7555
122,7556
36,7556
134,7556
117,7556
111,7557
85,7557
116,7557
49,7557
37,7558
64,7558
144,7558
54,7558
82,7559
41,7559
45,7559
140,7559
148,7560
29,7560
132,7560
15,7560
58,7561
60,7561
7,7561
67,7561
141,7562
29,7562
71,7562
118,7562
30,7563
63,7563
37,7563
77,7563
10,7564
144,7564
109,7564
63,7564
77,7565
50,7565
121,7565
123,7565
60,7566
108,7566
121,7566
2,7566
22,7567
56,7567
93,7567
133,7567
48,7568
34,7568
135,7568
24,7568
7,7569
49,7569
4,7569
65,7569
47,7570
18,7570
76,7570
48,7570
42,7571
34,7571
40,7571
49,7571
89,7572
97,7572
3,7572
76,7572
34,7573
109,7573
34,7573
4,7573
118,7574
15,7574
56,7574
48,7574
146,7575
110,7575
5,7575
83,7575
38,7576
77,7576
141,7576
39,7576
120,7577
124,7577
27,7577
43,7577
81,7578
98,7578
55,7578
69,7578
68,7579
139,7579
23,7579
33,7579
98,7580
104,7580
112,7580
87,7580
128,7581
5,7581
40,7581
44,7581
74,7582
135,7582
6,7582
64,7582
5,7583
133,7583
18,7583
116,7583
108,7584
115,7584
12,7584
125,7584
115,7585
10,7585
126,7585
139,7585
132,7586
109,7586
147,7586
102,7586
110,7587
9,7587
59,7587
110,7587
87,7588
64,7588
43,7588
19,7588
52,7589
60,7589
94,7589
7,7589
59,7590
32,7590
64,7590
100,7590
129,7591
110,7591
79,7591
101,7591
10,7592
126,7592
148,7592
108,7592
132,7593
148,7593
36,7593
133,7593
37,7594
76,7594
106,7594
128,7594
16,7595
13,7595
76,7595
54,7595
129,7596
144,7596
40,7596
35,7596
89,7597
1,7597
115,7597
134,7597
101,7598
116,7598
116,7598
1,7598
89,7599
123,7599
91,7599
127,7599
69,7600
125,7600
11,7600
60,7600
77,7601
75,7601
5,7601
113,7601
21,7602
1,7602
118,7602
134,7602
104,7603
97,7603
136,7603
100,7603
30,7604
14,7604
61,7604
51,7604
111,7605
100,7605
24,7605
11,7605
148,7606
114,7606
126,7606
113,7606
70,7607
72,7607
124,7607
61,7607
81,7608
88,7608
143,7608
10,7608
39,7609
45,7609
36,7609
55,7609
58,7610
83,7610
12,7610
119,7610
78,7611
100,7611
9,7611
32,7611
93,7612
123,7612
50,7612
83,7612
53,7613
25,7613
20,7613
27,7613
2,7614
22,7614
21,7614
63,7614
11,7615
131,7615
23,7615
14,7615
11,7616
79,7616
53,7616
133,7616
114,7617
25,7617
26,7617
148,7617
119,7618
47,7618
117,7618
92,7618
73,7619
65,7619
135,7619
89,7619
98,7620
12,7620
69,7620
78,7620
124,7621
127,7621
52,7621
80,7621
13,7622
146,7622
7,7622
64,7622
141,7623
140,7623
81,7623
46,7623
7,7624
105,7624
130,7624
90,7624
138,7625
137,7625
102,7625
144,7625
37,7626
99,7626
15,7626
80,7626
140,7627
79,7627
44,7627
110,7627
23,7628
66,7628
54,7628
8,7628
109,7629
108,7629
34,7629
82,7629
24,7630
103,7630
92,7630
134,7630
89,7631
17,7631
111,7631
133,7631
13,7632
96,7632
100,7632
61,7632
77,7633
77,7633
104,7633
148,7633
81,7634
11,7634
102,7634
127,7634
28,7635
38,7635
97,7635
67,7635
36,7636
85,7636
135,7636
121,7636
51,7637
28,7637
138,7637
71,7637
67,7638
86,7638
104,7638
98,7638
102,7639
134,7639
6,7639
52,7639
47,7640
41,7640
29,7640
62,7640
137,7641
41,7641
130,7641
33,7641
60,7642
100,7642
144,7642
76,7642
129,7643
66,7643
87,7643
80,7643
51,7644
42,7644
92,7644
136,7644
56,7645
61,7645
60,7645
86,7645
111,7646
26,7646
31,7646
129,7646
100,7647
4,7647
6,7647
30,7647
124,7648
132,7648
110,7648
88,7648
94,7649
49,7649
75,7649
75,7649
18,7650
17,7650
89,7650
43,7650
87,7651
29,7651
107,7651
28,7651
99,7652
28,7652
117,7652
9,7652
74,7653
40,7653
124,7653
48,7653
24,7654
17,7654
132,7654
43,7654
118,7655
62,7655
122,7655
132,7655
103,7656
27,7656
22,7656
6,7656
78,7657
19,7657
38,7657
88,7657
74,7658
8,7658
46,7658
16,7658
79,7659
148,7659
59,7659
66,7659
99,7660
58,7660
100,7660
63,7660
60,7661
36,7661
54,7661
70,7661
116,7662
85,7662
19,7662
103,7662
56,7663
127,7663
143,7663
147,7663
26,7664
147,7664
69,7664
19,7664
116,7665
66,7665
123,7665
91,7665
29,7666
144,7666
120,7666
91,7666
57,7667
148,7667
1,7667
137,7667
104,7668
140,7668
14,7668
77,7668
77,7669
30,7669
59,7669
50,7669
28,7670
59,7670
37,7670
15,7670
41,7671
37,7671
48,7671
21,7671
100,7672
33,7672
26,7672
88,7672
66,7673
143,7673
43,7673
36,7673
11,7674
65,7674
82,7674
101,7674
52,7675
134,7675
36,7675
2,7675
81,7676
34,7676
38,7676
106,7676
125,7677
48,7677
93,7677
30,7677
69,7678
4,7678
90,7678
142,7678
143,7679
96,7679
127,7679
88,7679
32,7680
99,7680
78,7680
138,7680
12,7681
53,7681
107,7681
140,7681
8,7682
103,7682
76,7682
80,7682
17,7683
52,7683
85,7683
103,7683
61,7684
108,7684
111,7684
25,7684
125,7685
44,7685
65,7685
53,7685
136,7686
85,7686
132,7686
129,7686
66,7687
15,7687
27,7687
95,7687
23,7688
59,7688
48,7688
80,7688
43,7689
69,7689
46,7689
73,7689
81,7690
9,7690
44,7690
81,7690
122,7691
29,7691
4,7691
64,7691
117,7692
97,7692
13,7692
41,7692
72,7693
23,7693
76,7693
84,7693
110,7694
52,7694
65,7694
75,7694
91,7695
84,7695
131,7695
65,7695
106,7696
2,7696
110,7696
8,7696
61,7697
88,7697
90,7697
24,7697
122,7698
70,7698
96,7698
140,7698
34,7699
53,7699
83,7699
32,7699
20,7700
129,7700
48,7700
39,7700
114,7701
22,7701
145,7701
8,7701
66,7702
131,7702
125,7702
128,7702
116,7703
112,7703
133,7703
128,7703
80,7704
148,7704
59,7704
104,7704
25,7705
24,7705
48,7705
84,7705
121,7706
96,7706
53,7706
34,7706
16,7707
114,7707
59,7707
11,7707
80,7708
143,7708
108,7708
69,7708
41,7709
14,7709
3,7709
144,7709
147,7710
112,7710
135,7710
32,7710
62,7711
120,7711
142,7711
103,7711
34,7712
91,7712
59,7712
79,7712
118,7713
12,7713
140,7713
12,7713
81,7714
146,7714
68,7714
1,7714
109,7715
21,7715
85,7715
61,7715
97,7716
23,7716
122,7716
130,7716
127,7717
61,7717
32,7717
146,7717
135,7718
93,7718
105,7718
96,7718
120,7719
113,7719
109,7719
121,7719
94,7720
40,7720
6,7720
135,7720
16,7721
78,7721
127,7721
116,7721
47,7722
126,7722
132,7722
1,7722
119,7723
13,7723
137,7723
84,7723
86,7724
11,7724
84,7724
93,7724
108,7725
83,7725
9,7725
130,7725
38,7726
44,7726
93,7726
58,7726
49,7727
96,7727
27,7727
13,7727
33,7728
19,7728
130,7728
44,7728
17,7729
77,7729
94,7729
63,7729
124,7730
80,7730
99,7730
56,7730
67,7731
16,7731
57,7731
54,7731
36,7732
20,7732
1,7732
21,7732
52,7733
108,7733
128,7733
9,7733
129,7734
27,7734
134,7734
79,7734
129,7735
45,7735
20,7735
50,7735
9,7736
34,7736
148,7736
119,7736
15,7737
27,7737
56,7737
95,7737
13,7738
41,7738
134,7738
7,7738
29,7739
105,7739
63,7739
63,7739
24,7740
80,7740
90,7740
17,7740
71,7741
9,7741
53,7741
142,7741
30,7742
42,7742
128,7742
147,7742
109,7743
144,7743
91,7743
21,7743
84,7744
61,7744
23,7744
18,7744
54,7745
140,7745
51,7745
139,7745
116,7746
82,7746
70,7746
47,7746
139,7747
93,7747
60,7747
4,7747
115,7748
36,7748
80,7748
109,7748
30,7749
57,7749
64,7749
120,7749
137,7750
107,7750
91,7750
51,7750
112,7751
131,7751
112,7751
28,7751
18,7752
25,7752
9,7752
33,7752
141,7753
108,7753
80,7753
100,7753
107,7754
74,7754
66,7754
2,7754
147,7755
9,7755
78,7755
6,7755
17,7756
86,7756
69,7756
93,7756
23,7757
61,7757
68,7757
15,7757
148,7758
106,7758
21,7758
74,7758
40,7759
84,7759
140,7759
58,7759
87,7760
25,7760
122,7760
52,7760
29,7761
84,7761
99,7761
40,7761
76,7762
58,7762
89,7762
146,7762
125,7763
119,7763
65,7763
27,7763
144,7764
56,7764
89,7764
79,7764
10,7765
114,7765
74,7765
139,7765
114,7766
123,7766
85,7766
76,7766
43,7767
42,7767
144,7767
139,7767
24,7768
133,7768
33,7768
119,7768
83,7769
73,7769
90,7769
92,7769
141,7770
29,7770
23,7770
122,7770
39,7771
79,7771
12,7771
127,7771
127,7772
147,7772
148,7772
109,7772
81,7773
60,7773
140,7773
14,7773
118,7774
136,7774
46,7774
1,7774
42,7775
119,7775
27,7775
54,7775
119,7776
100,7776
70,7776
71,7776
121,7777
60,7777
51,7777
14,7777
85,7778
66,7778
14,7778
81,7778
85,7779
23,7779
115,7779
53,7779
20,7780
80,7780
33,7780
146,7780
72,7781
54,7781
113,7781
98,7781
86,7782
94,7782
105,7782
61,7782
15,7783
77,7783
84,7783
114,7783
123,7784
97,7784
102,7784
71,7784
136,7785
46,7785
99,7785
65,7785
141,7786
111,7786
27,7786
3,7786
117,7787
28,7787
38,7787
97,7787
94,7788
95,7788
69,7788
122,7788
134,7789
85,7789
16,7789
110,7789
29,7790
89,7790
70,7790
76,7790
138,7791
51,7791
102,7791
120,7791
56,7792
58,7792
27,7792
63,7792
111,7793
105,7793
51,7793
101,7793
112,7794
73,7794
30,7794
29,7794
88,7795
145,7795
61,7795
62,7795
30,7796
52,7796
107,7796
41,7796
68,7797
108,7797
11,7797
136,7797
134,7798
45,7798
40,7798
24,7798
60,7799
143,7799
47,7799
69,7799
121,7800
55,7800
4,7800
28,7800
108,7801
23,7801
60,7801
14,7801
146,7802
9,7802
45,7802
105,7802
84,7803
69,7803
11,7803
19,7803
132,7804
127,7804
55,7804
36,7804
14,7805
65,7805
51,7805
81,7805
54,7806
16,7806
146,7806
115,7806
128,7807
100,7807
14,7807
41,7807
122,7808
15,7808
67,7808
66,7808
53,7809
145,7809
129,7809
81,7809
54,7810
137,7810
118,7810
109,7810
61,7811
113,7811
27,7811
30,7811
25,7812
84,7812
91,7812
68,7812
23,7813
142,7813
9,7813
2,7813
129,7814
57,7814
89,7814
89,7814
106,7815
136,7815
81,7815
3,7815
118,7816
142,7816
112,7816
39,7816
148,7817
48,7817
69,7817
43,7817
74,7818
84,7818
146,7818
121,7818
54,7819
28,7819
35,7819
143,7819
14,7820
95,7820
128,7820
73,7820
128,7821
16,7821
18,7821
122,7821
17,7822
29,7822
36,7822
58,7822
7,7823
65,7823
110,7823
130,7823
76,7824
49,7824
77,7824
105,7824
37,7825
116,7825
51,7825
29,7825
130,7826
17,7826
21,7826
138,7826
120,7827
11,7827
59,7827
93,7827
78,7828
104,7828
85,7828
117,7828
22,7829
72,7829
136,7829
120,7829
132,7830
24,7830
75,7830
4,7830
108,7831
85,7831
16,7831
103,7831
121,7832
86,7832
120,7832
111,7832
82,7833
10,7833
92,7833
17,7833
73,7834
105,7834
142,7834
8,7834
39,7835
104,7835
91,7835
133,7835
144,7836
146,7836
63,7836
2,7836
38,7837
95,7837
3,7837
47,7837
74,7838
106,7838
106,7838
148,7838
109,7839
88,7839
121,7839
88,7839
45,7840
1,7840
19,7840
73,7840
16,7841
21,7841
117,7841
32,7841
116,7842
143,7842
42,7842
59,7842
50,7843
35,7843
10,7843
77,7843
14,7844
50,7844
122,7844
45,7844
36,7845
89,7845
127,7845
135,7845
63,7846
72,7846
146,7846
136,7846
97,7847
120,7847
42,7847
75,7847
105,7848
98,7848
81,7848
31,7848
117,7849
23,7849
12,7849
89,7849
140,7850
21,7850
54,7850
30,7850
128,7851
46,7851
114,7851
98,7851
23,7852
112,7852
53,7852
84,7852
65,7853
65,7853
76,7853
56,7853
94,7854
125,7854
72,7854
23,7854
39,7855
140,7855
82,7855
122,7855
10,7856
76,7856
29,7856
121,7856
134,7857
127,7857
6,7857
137,7857
65,7858
133,7858
137,7858
50,7858
90,7859
39,7859
3,7859
138,7859
47,7860
132,7860
55,7860
136,7860
32,7861
140,7861
59,7861
57,7861
144,7862
54,7862
104,7862
39,7862
141,7863
63,7863
79,7863
109,7863
84,7864
130,7864
82,7864
96,7864
97,7865
145,7865
10,7865
21,7865
6,7866
33,7866
97,7866
51,7866
12,7867
119,7867
143,7867
51,7867
54,7868
139,7868
1,7868
133,7868
16,7869
99,7869
60,7869
100,7869
48,7870
109,7870
62,7870
68,7870
46,7871
20,7871
106,7871
77,7871
21,7872
107,7872
93,7872
9,7872
130,7873
144,7873
54,7873
132,7873
46,7874
43,7874
105,7874
34,7874
48,7875
17,7875
94,7875
91,7875
33,7876
118,7876
37,7876
143,7876
28,7877
28,7877
92,7877
109,7877
114,7878
78,7878
144,7878
34,7878
131,7879
10,7879
116,7879
102,7879
91,7880
71,7880
147,7880
13,7880
119,7881
32,7881
38,7881
76,7881
92,7882
21,7882
29,7882
67,7882
144,7883
126,7883
52,7883
22,7883
65,7884
115,7884
65,7884
135,7884
131,7885
7,7885
17,7885
4,7885
139,7886
2,7886
98,7886
85,7886
46,7887
125,7887
145,7887
71,7887
17,7888
97,7888
122,7888
98,7888
94,7889
111,7889
8,7889
128,7889
84,7890
14,7890
57,7890
95,7890
54,7891
10,7891
132,7891
131,7891
132,7892
83,7892
50,7892
113,7892
4,7893
57,7893
15,7893
17,7893
100,7894
31,7894
142,7894
45,7894
19,7895
54,7895
56,7895
141,7895
25,7896
113,7896
69,7896
70,7896
30,7897
146,7897
17,7897
45,7897
67,7898
53,7898
138,7898
94,7898
16,7899
82,7899
144,7899
110,7899
84,7900
6,7900
71,7900
46,7900
22,7901
35,7901
131,7901
44,7901
49,7902
39,7902
89,7902
104,7902
101,7903
57,7903
76,7903
26,7903
143,7904
112,7904
77,7904
41,7904
12,7905
70,7905
93,7905
134,7905
109,7906
58,7906
80,7906
63,7906
144,7907
106,7907
11,7907
14,7907
83,7908
54,7908
115,7908
109,7908
79,7909
137,7909
130,7909
14,7909
36,7910
21,7910
28,7910
20,7910
63,7911
141,7911
5,7911
144,7911
123,7912
9,7912
141,7912
37,7912
29,7913
80,7913
95,7913
55,7913
53,7914
91,7914
92,7914
59,7914
38,7915
131,7915
27,7915
7,7915
132,7916
17,7916
56,7916
97,7916
83,7917
119,7917
102,7917
5,7917
11,7918
28,7918
122,7918
130,7918
46,7919
58,7919
134,7919
15,7919
43,7920
147,7920
61,7920
25,7920
42,7921
108,7921
68,7921
40,7921
141,7922
92,7922
