PID,SID
118,4397
77,4398
107,4398
55,4399
147,4399
53,4400
5,4400
129,4401
143,4401
93,4402
68,4402
57,4403
53,4403
91,4404
147,4404
126,4405
141,4405
101,4406
6,4406
141,4407
90,4407
74,4408
104,4408
142,4409
135,4409
40,4410
99,4410
80,4411
14,4411
145,4412
112,4412
57,4413
118,4413
126,4414
75,4414
38,4415
103,4415
9,4416
51,4416
101,4417
126,4417
48,4418
85,4418
112,4419
106,4419
132,4420
94,4420
105,4421
141,4421
84,4422
97,4422
8,4423
73,4423
101,4424
70,4424
48,4425
50,4425
52,4426
9,4426
11,4427
117,4427
38,4428
35,4428
132,4429
103,4429
141,4430
85,4430
39,4431
15,4431
86,4432
4,4432
80,4433
132,4433
71,4434
143,4434
27,4435
93,4435
145,4436
92,4436
132,4437
46,4437
143,4438
76,4438
73,4439
54,4439
128,4440
126,4440
87,4441
63,4441
8,4442
124,4442
19,4443
97,4443
145,4444
79,4444
93,4445
106,4445
144,4446
32,4446
81,4447
56,4447
133,4448
6,4448
84,4449
94,4449
11,4450
105,4450
146,4451
135,4451
41,4452
113,4452
46,4453
113,4453
12,4454
142,4454
73,4455
59,4455
67,4456
56,4456
24,4457
111,4457
90,4458
144,4458
82,4459
66,4459
141,4460
130,4460
147,4461
20,4461
59,4462
20,4462
63,4463
89,4463
53,4464
87,4464
25,4465
80,4465
78,4466
72,4466
63,4467
130,4467
113,4468
19,4468
98,4469
59,4469
60,4470
144,4470
106,4471
142,4471
118,4472
26,4472
126,4473
145,4473
83,4474
81,4474
56,4475
103,4475
65,4476
96,4476
105,4477
41,4477
37,4478
105,4478
4,4479
111,4479
106,4480
72,4480
29,4481
18,4481
44,4482
104,4482
82,4483
26,4483
3,4484
46,4484
67,4485
141,4485
136,4486
101,4486
35,4487
78,4487
56,4488
107,4488
7,4489
86,4489
43,4490
75,4490
34,4491
31,4491
50,4492
77,4492
105,4493
51,4493
27,4494
42,4494
86,4495
131,4495
46,4496
73,4496
30,4497
88,4497
123,4498
81,4498
14,4499
9,4499
109,4500
65,4500
21,4501
107,4501
102,4502
55,4502
64,4503
142,4503
68,4504
117,4504
34,4505
51,4505
76,4506
90,4506
55,4507
104,4507
36,4508
135,4508
110,4509
93,4509
3,4510
129,4510
98,4511
54,4511
94,4512
51,4512
23,4513
10,4513
26,4514
119,4514
66,4515
107,4515
37,4516
36,4516
25,4517
114,4517
71,4518
52,4518
70,4519
126,4519
41,4520
39,4520
107,4521
14,4521
29,4522
147,4522
69,4523
84,4523
80,4524
132,4524
14,4525
141,4525
53,4526
117,4526
9,4527
111,4527
84,4528
44,4528
92,4529
38,4529
95,4530
92,4530
120,4531
24,4531
52,4532
133,4532
33,4533
51,4533
146,4534
73,4534
49,4535
69,4535
99,4536
61,4536
53,4537
110,4537
49,4538
148,4538
22,4539
58,4539
114,4540
13,4540
142,4541
12,4541
91,4542
76,4542
144,4543
112,4543
35,4544
68,4544
101,4545
129,4545
69,4546
88,4546
25,4547
22,4547
74,4548
51,4548
9,4549
37,4549
108,4550
137,4550
53,4551
40,4551
129,4552
109,4552
118,4553
135,4553
80,4554
119,4554
135,4555
22,4555
18,4556
119,4556
28,4557
119,4557
59,4558
28,4558
117,4559
116,4559
99,4560
22,4560
62,4561
52,4561
146,4562
14,4562
7,4563
79,4563
68,4564
116,4564
49,4565
1,4565
119,4566
67,4566
69,4567
138,4567
90,4568
95,4568
53,4569
57,4569
75,4570
53,4570
65,4571
30,4571
136,4572
77,4572
90,4573
104,4573
7,4574
5,4574
114,4575
111,4575
82,4576
52,4576
18,4577
100,4577
65,4578
42,4578
135,4579
46,4579
139,4580
123,4580
73,4581
56,4581
62,4582
13,4582
72,4583
69,4583
123,4584
71,4584
103,4585
113,4585
121,4586
49,4586
47,4587
41,4587
137,4588
26,4588
82,4589
82,4589
25,4590
104,4590
66,4591
81,4591
45,4592
115,4592
32,4593
35,4593
50,4594
24,4594
105,4595
147,4595
36,4596
124,4596
25,4597
39,4597
68,4598
81,4598
81,4599
74,4599
137,4600
34,4600
25,4601
105,4601
16,4602
136,4602
15,4603
126,4603
129,4604
116,4604
100,4605
85,4605
4,4606
52,4606
6,4607
44,4607
114,4608
25,4608
22,4609
54,4609
18,4610
78,4610
52,4611
76,4611
78,4612
97,4612
95,4613
76,4613
63,4614
38,4614
122,4615
86,4615
123,4616
107,4616
60,4617
37,4617
105,4618
91,4618
129,4619
16,4619
134,4620
88,4620
29,4621
110,4621
122,4622
97,4622
128,4623
5,4623
55,4624
20,4624
141,4625
85,4625
114,4626
63,4626
48,4627
138,4627
73,4628
138,4628
55,4629
33,4629
103,4630
124,4630
49,4631
126,4631
123,4632
39,4632
91,4633
24,4633
137,4634
12,4634
119,4635
103,4635
115,4636
5,4636
118,4637
59,4637
125,4638
76,4638
53,4639
31,4639
50,4640
37,4640
5,4641
67,4641
54,4642
37,4642
68,4643
35,4643
86,4644
44,4644
16,4645
27,4645
37,4646
78,4646
36,4647
143,4647
123,4648
46,4648
46,4649
27,4649
4,4650
101,4650
123,4651
126,4651
18,4652
118,4652
73,4653
14,4653
121,4654
3,4654
60,4655
28,4655
5,4656
113,4656
5,4657
140,4657
141,4658
97,4658
44,4659
10,4659
91,4660
36,4660
55,4661
128,4661
12,4662
80,4662
108,4663
8,4663
17,4664
38,4664
142,4665
138,4665
101,4666
139,4666
76,4667
39,4667
20,4668
75,4668
27,4669
45,4669
67,4670
26,4670
125,4671
80,4671
70,4672
83,4672
66,4673
106,4673
91,4674
55,4674
77,4675
65,4675
122,4676
18,4676
80,4677
79,4677
86,4678
83,4678
78,4679
68,4679
7,4680
127,4680
73,4681
52,4681
134,4682
92,4682
110,4683
27,4683
111,4684
76,4684
54,4685
66,4685
77,4686
106,4686
63,4687
22,4687
147,4688
18,4688
117,4689
131,4689
115,4690
24,4690
40,4691
119,4691
16,4692
88,4692
121,4693
53,4693
145,4694
144,4694
14,4695
65,4695
84,4696
36,4696
55,4697
22,4697
34,4698
14,4698
77,4699
55,4699
143,4700
135,4700
60,4701
92,4701
69,4702
37,4702
109,4703
8,4703
62,4704
106,4704
114,4705
94,4705
112,4706
103,4706
89,4707
139,4707
112,4708
44,4708
27,4709
7,4709
89,4710
93,4710
57,4711
59,4711
38,4712
122,4712
21,4713
142,4713
98,4714
28,4714
65,4715
34,4715
136,4716
11,4716
1,4717
54,4717
144,4718
13,4718
87,4719
129,4719
141,4720
66,4720
101,4721
109,4721
8,4722
2,4722
22,4723
100,4723
71,4724
80,4724
25,4725
23,4725
72,4726
55,4726
103,4727
135,4727
16,4728
135,4728
78,4729
80,4729
10,4730
79,4730
15,4731
88,4731
133,4732
10,4732
17,4733
7,4733
78,4734
128,4734
74,4735
90,4735
62,4736
84,4736
7,4737
88,4737
18,4738
41,4738
73,4739
80,4739
73,4740
55,4740
52,4741
120,4741
57,4742
122,4742
105,4743
121,4743
91,4744
64,4744
36,4745
57,4745
105,4746
24,4746
83,4747
87,4747
82,4748
128,4748
23,4749
8,4749
37,4750
74,4750
121,4751
64,4751
5,4752
19,4752
81,4753
25,4753
105,4754
24,4754
32,4755
81,4755
85,4756
53,4756
2,4757
76,4757
145,4758
139,4758
36,4759
148,4759
49,4760
57,4760
24,4761
56,4761
44,4762
90,4762
80,4763
91,4763
28,4764
10,4764
89,4765
113,4765
14,4766
90,4766
100,4767
137,4767
79,4768
138,4768
111,4769
104,4769
35,4770
44,4770
89,4771
64,4771
141,4772
53,4772
123,4773
46,4773
34,4774
142,4774
6,4775
64,4775
71,4776
3,4776
143,4777
123,4777
101,4778
74,4778
111,4779
11,4779
68,4780
74,4780
62,4781
7,4781
12,4782
127,4782
66,4783
79,4783
117,4784
64,4784
13,4785
51,4785
77,4786
116,4786
5,4787
45,4787
83,4788
114,4788
23,4789
141,4789
69,4790
125,4790
16,4791
61,4791
30,4792
63,4792
30,4793
31,4793
31,4794
120,4794
54,4795
38,4795
97,4796
71,4796
36,4797
17,4797
111,4798
24,4798
98,4799
99,4799
44,4800
54,4800
100,4801
12,4801
73,4802
44,4802
71,4803
99,4803
54,4804
111,4804
77,4805
126,4805
40,4806
103,4806
84,4807
12,4807
103,4808
141,4808
12,4809
144,4809
4,4810
53,4810
10,4811
1,4811
31,4812
145,4812
97,4813
50,4813
139,4814
67,4814
79,4815
43,4815
123,4816
26,4816
83,4817
131,4817
98,4818
54,4818
109,4819
117,4819
63,4820
18,4820
78,4821
107,4821
143,4822
78,4822
23,4823
91,4823
31,4824
127,4824
9,4825
11,4825
99,4826
93,4826
59,4827
130,4827
53,4828
85,4828
103,4829
53,4829
9,4830
57,4830
3,4831
61,4831
23,4832
16,4832
68,4833
125,4833
115,4834
92,4834
63,4835
60,4835
136,4836
17,4836
6,4837
18,4837
41,4838
75,4838
108,4839
20,4839
5,4840
20,4840
111,4841
136,4841
140,4842
90,4842
42,4843
143,4843
62,4844
145,4844
98,4845
103,4845
22,4846
74,4846
25,4847
104,4847
60,4848
15,4848
8,4849
29,4849
146,4850
69,4850
1,4851
19,4851
42,4852
140,4852
130,4853
129,4853
97,4854
71,4854
81,4855
118,4855
114,4856
52,4856
41,4857
130,4857
64,4858
73,4858
68,4859
31,4859
24,4860
87,4860
95,4861
124,4861
79,4862
129,4862
48,4863
109,4863
122,4864
135,4864
111,4865
57,4865
5,4866
48,4866
87,4867
93,4867
80,4868
102,4868
105,4869
117,4869
60,4870
6,4870
137,4871
66,4871
92,4872
53,4872
17,4873
86,4873
8,4874
122,4874
116,4875
71,4875
73,4876
124,4876
10,4877
15,4877
78,4878
29,4878
139,4879
93,4879
10,4880
125,4880
37,4881
135,4881
48,4882
52,4882
56,4883
91,4883
53,4884
62,4884
98,4885
13,4885
80,4886
9,4886
114,4887
10,4887
14,4888
48,4888
26,4889
112,4889
65,4890
68,4890
124,4891
113,4891
4,4892
135,4892
119,4893
79,4893
148,4894
84,4894
46,4895
30,4895
116,4896
117,4896
23,4897
29,4897
115,4898
147,4898
111,4899
19,4899
36,4900
114,4900
120,4901
43,4901
28,4902
68,4902
94,4903
90,4903
102,4904
64,4904
49,4905
56,4905
117,4906
90,4906
57,4907
36,4907
11,4908
105,4908
82,4909
44,4909
133,4910
140,4910
112,4911
148,4911
94,4912
81,4912
65,4913
134,4913
77,4914
65,4914
127,4915
74,4915
35,4916
94,4916
80,4917
100,4917
94,4918
16,4918
13,4919
105,4919
125,4920
9,4920
130,4921
135,4921
134,4922
76,4922
138,4923
143,4923
146,4924
98,4924
31,4925
87,4925
43,4926
86,4926
88,4927
16,4927
47,4928
35,4928
26,4929
60,4929
94,4930
142,4930
128,4931
139,4931
41,4932
12,4932
22,4933
34,4933
64,4934
145,4934
112,4935
120,4935
39,4936
73,4936
142,4937
6,4937
10,4938
144,4938
43,4939
45,4939
85,4940
123,4940
106,4941
9,4941
142,4942
106,4942
121,4943
120,4943
132,4944
13,4944
129,4945
53,4945
12,4946
103,4946
58,4947
11,4947
56,4948
73,4948
114,4949
8,4949
70,4950
111,4950
90,4951
79,4951
14,4952
145,4952
89,4953
25,4953
44,4954
20,4954
12,4955
1,4955
137,4956
11,4956
79,4957
4,4957
123,4958
109,4958
73,4959
40,4959
11,4960
32,4960
12,4961
132,4961
110,4962
138,4962
20,4963
37,4963
62,4964
134,4964
140,4965
133,4965
39,4966
60,4966
68,4967
58,4967
114,4968
26,4968
39,4969
57,4969
127,4970
140,4970
2,4971
21,4971
47,4972
69,4972
131,4973
129,4973
109,4974
96,4974
28,4975
123,4975
77,4976
15,4976
12,4977
73,4977
101,4978
19,4978
54,4979
62,4979
97,4980
22,4980
48,4981
132,4981
137,4982
105,4982
69,4983
87,4983
93,4984
78,4984
138,4985
107,4985
146,4986
57,4986
128,4987
39,4987
118,4988
129,4988
81,4989
132,4989
133,4990
4,4990
98,4991
74,4991
88,4992
3,4992
58,4993
32,4993
68,4994
5,4994
53,4995
8,4995
24,4996
110,4996
141,4997
72,4997
142,4998
122,4998
58,4999
113,4999
42,5000
84,5000
137,5001
54,5001
34,5002
77,5002
60,5003
64,5003
54,5004
84,5004
66,5005
67,5005
52,5006
8,5006
22,5007
146,5007
61,5008
77,5008
29,5009
96,5009
65,5010
55,5010
60,5011
18,5011
66,5012
94,5012
82,5013
90,5013
74,5014
102,5014
97,5015
104,5015
67,5016
83,5016
53,5017
102,5017
57,5018
137,5018
44,5019
105,5019
134,5020
116,5020
100,5021
138,5021
82,5022
19,5022
32,5023
104,5023
64,5024
6,5024
64,5025
52,5025
112,5026
118,5026
115,5027
83,5027
14,5028
78,5028
86,5029
73,5029
33,5030
88,5030
112,5031
126,5031
36,5032
49,5032
109,5033
73,5033
54,5034
47,5034
121,5035
143,5035
19,5036
93,5036
21,5037
107,5037
17,5038
84,5038
106,5039
135,5039
23,5040
55,5040
116,5041
82,5041
9,5042
124,5042
47,5043
72,5043
117,5044
26,5044
108,5045
52,5045
33,5046
61,5046
143,5047
47,5047
142,5048
100,5048
67,5049
139,5049
8,5050
25,5050
115,5051
147,5051
50,5052
20,5052
3,5053
86,5053
116,5054
83,5054
123,5055
22,5055
76,5056
20,5056
120,5057
24,5057
95,5058
20,5058
62,5059
70,5059
132,5060
51,5060
77,5061
28,5061
55,5062
51,5062
48,5063
92,5063
15,5064
90,5064
51,5065
96,5065
25,5066
97,5066
39,5067
57,5067
49,5068
140,5068
100,5069
2,5069
109,5070
146,5070
5,5071
143,5071
52,5072
49,5072
69,5073
3,5073
126,5074
69,5074
133,5075
134,5075
7,5076
25,5076
107,5077
20,5077
141,5078
80,5078
120,5079
57,5079
62,5080
119,5080
110,5081
22,5081
148,5082
97,5082
107,5083
115,5083
102,5084
127,5084
87,5085
6,5085
134,5086
36,5086
21,5087
38,5087
123,5088
139,5088
137,5089
59,5089
146,5090
93,5090
3,5091
74,5091
103,5092
89,5092
52,5093
63,5093
37,5094
47,5094
52,5095
19,5095
107,5096
56,5096
37,5097
84,5097
110,5098
103,5098
41,5099
51,5099
102,5100
70,5100
62,5101
32,5101
30,5102
108,5102
60,5103
19,5103
87,5104
56,5104
18,5105
76,5105
45,5106
123,5106
98,5107
124,5107
60,5108
9,5108
4,5109
132,5109
36,5110
18,5110
23,5111
129,5111
56,5112
62,5112
29,5113
88,5113
111,5114
74,5114
78,5115
33,5115
70,5116
64,5116
117,5117
97,5117
68,5118
125,5118
59,5119
119,5119
98,5120
43,5120
21,5121
65,5121
76,5122
69,5122
68,5123
42,5123
137,5124
7,5124
140,5125
55,5125
27,5126
45,5126
87,5127
28,5127
37,5128
79,5128
115,5129
135,5129
23,5130
116,5130
134,5131
70,5131
126,5132
85,5132
140,5133
136,5133
100,5134
123,5134
12,5135
112,5135
107,5136
57,5136
102,5137
118,5137
80,5138
3,5138
1,5139
55,5139
131,5140
55,5140
85,5141
47,5141
84,5142
89,5142
30,5143
21,5143
85,5144
65,5144
39,5145
111,5145
46,5146
126,5146
112,5147
65,5147
2,5148
138,5148
74,5149
69,5149
53,5150
87,5150
63,5151
53,5151
44,5152
115,5152
8,5153
52,5153
87,5154
147,5154
52,5155
54,5155
47,5156
124,5156
103,5157
39,5157
119,5158
15,5158
17,5159
51,5159
50,5160
114,5160
100,5161
129,5161
76,5162
115,5162
61,5163
30,5163
7,5164
143,5164
72,5165
96,5165
86,5166
136,5166
97,5167
111,5167
32,5168
33,5168
111,5169
142,5169
136,5170
84,5170
17,5171
6,5171
62,5172
126,5172
38,5173
120,5173
100,5174
136,5174
26,5175
118,5175
136,5176
64,5176
64,5177
100,5177
147,5178
111,5178
61,5179
92,5179
93,5180
85,5180
146,5181
75,5181
15,5182
123,5182
39,5183
120,5183
30,5184
46,5184
135,5185
15,5185
85,5186
125,5186
90,5187
131,5187
39,5188
125,5188
43,5189
15,5189
124,5190
16,5190
72,5191
27,5191
29,5192
102,5192
70,5193
80,5193
24,5194
61,5194
113,5195
105,5195
41,5196
11,5196
140,5197
11,5197
140,5198
133,5198
18,5199
109,5199
146,5200
55,5200
137,5201
61,5201
96,5202
48,5202
80,5203
116,5203
132,5204
67,5204
100,5205
143,5205
87,5206
90,5206
121,5207
82,5207
5,5208
35,5208
75,5209
90,5209
11,5210
27,5210
87,5211
86,5211
101,5212
31,5212
50,5213
77,5213
1,5214
139,5214
39,5215
39,5215
48,5216
24,5216
61,5217
47,5217
105,5218
59,5218
16,5219
95,5219
92,5220
43,5220
147,5221
13,5221
88,5222
63,5222
107,5223
23,5223
66,5224
82,5224
114,5225
125,5225
105,5226
74,5226
140,5227
90,5227
65,5228
100,5228
136,5229
27,5229
115,5230
37,5230
98,5231
59,5231
13,5232
138,5232
95,5233
73,5233
84,5234
61,5234
49,5235
99,5235
56,5236
40,5236
71,5237
136,5237
148,5238
81,5238
47,5239
127,5239
98,5240
132,5240
111,5241
124,5241
16,5242
108,5242
39,5243
30,5243
66,5244
111,5244
8,5245
56,5245
126,5246
6,5246
107,5247
117,5247
45,5248
54,5248
8,5249
144,5249
144,5250
126,5250
141,5251
132,5251
6,5252
45,5252
73,5253
142,5253
75,5254
72,5254
38,5255
33,5255
17,5256
58,5256
96,5257
64,5257
86,5258
74,5258
25,5259
19,5259
11,5260
133,5260
115,5261
147,5261
4,5262
9,5262
99,5263
6,5263
91,5264
116,5264
141,5265
15,5265
71,5266
63,5266
80,5267
106,5267
16,5268
108,5268
57,5269
143,5269
17,5270
138,5270
10,5271
131,5271
54,5272
37,5272
40,5273
78,5273
13,5274
142,5274
117,5275
51,5275
147,5276
45,5276
92,5277
77,5277
58,5278
63,5278
87,5279
41,5279
110,5280
141,5280
109,5281
25,5281
130,5282
69,5282
69,5283
114,5283
20,5284
115,5284
25,5285
129,5285
77,5286
38,5286
78,5287
100,5287
27,5288
9,5288
69,5289
146,5289
142,5290
130,5290
13,5291
78,5291
115,5292
78,5292
8,5293
147,5293
100,5294
63,5294
67,5295
129,5295
127,5296
96,5296
136,5297
53,5297
38,5298
135,5298
87,5299
21,5299
133,5300
109,5300
34,5301
42,5301
135,5302
127,5302
145,5303
17,5303
95,5304
90,5304
92,5305
124,5305
48,5306
114,5306
66,5307
46,5307
59,5308
138,5308
89,5309
33,5309
137,5310
104,5310
136,5311
92,5311
58,5312
123,5312
75,5313
28,5313
60,5314
89,5314
109,5315
105,5315
123,5316
97,5316
48,5317
12,5317
73,5318
124,5318
37,5319
145,5319
22,5320
109,5320
111,5321
13,5321
148,5322
75,5322
47,5323
53,5323
79,5324
129,5324
68,5325
115,5325
122,5326
2,5326
61,5327
94,5327
127,5328
31,5328
80,5329
27,5329
116,5330
80,5330
70,5331
141,5331
16,5332
33,5332
10,5333
80,5333
60,5334
29,5334
122,5335
103,5335
34,5336
144,5336
81,5337
74,5337
36,5338
33,5338
100,5339
45,5339
81,5340
40,5340
133,5341
13,5341
106,5342
19,5342
136,5343
24,5343
135,5344
11,5344
56,5345
50,5345
30,5346
50,5346
52,5347
92,5347
67,5348
127,5348
99,5349
147,5349
125,5350
50,5350
88,5351
118,5351
42,5352
133,5352
51,5353
146,5353
55,5354
9,5354
5,5355
131,5355
135,5356
61,5356
125,5357
108,5357
110,5358
130,5358
34,5359
113,5359
49,5360
121,5360
51,5361
34,5361
37,5362
101,5362
71,5363
39,5363
83,5364
145,5364
3,5365
72,5365
56,5366
64,5366
64,5367
141,5367
25,5368
95,5368
137,5369
114,5369
77,5370
55,5370
19,5371
116,5371
113,5372
127,5372
73,5373
108,5373
57,5374
5,5374
68,5375
28,5375
20,5376
65,5376
93,5377
134,5377
93,5378
4,5378
133,5379
73,5379
99,5380
31,5380
138,5381
16,5381
119,5382
25,5382
61,5383
114,5383
49,5384
119,5384
50,5385
88,5385
20,5386
103,5386
5,5387
72,5387
126,5388
105,5388
95,5389
69,5389
127,5390
117,5390
56,5391
47,5391
19,5392
26,5392
35,5393
130,5393
121,5394
120,5394
33,5395
32,5395
40,5396
44,5396
35,5397
24,5397
112,5398
116,5398
30,5399
97,5399
40,5400
148,5400
58,5401
10,5401
33,5402
101,5402
92,5403
95,5403
136,5404
54,5404
10,5405
82,5405
65,5406
115,5406
42,5407
12,5407
130,5408
125,5408
45,5409
96,5409
61,5410
134,5410
13,5411
120,5411
65,5412
19,5412
30,5413
107,5413
87,5414
58,5414
20,5415
119,5415
105,5416
78,5416
106,5417
105,5417
137,5418
70,5418
35,5419
87,5419
53,5420
106,5420
101,5421
73,5421
147,5422
108,5422
57,5423
143,5423
56,5424
56,5424
36,5425
74,5425
133,5426
15,5426
30,5427
33,5427
131,5428
72,5428
11,5429
127,5429
136,5430
78,5430
6,5431
133,5431
26,5432
70,5432
26,5433
7,5433
76,5434
30,5434
117,5435
88,5435
91,5436
28,5436
41,5437
122,5437
75,5438
81,5438
134,5439
113,5439
35,5440
60,5440
17,5441
19,5441
116,5442
58,5442
31,5443
61,5443
55,5444
140,5444
41,5445
140,5445
94,5446
47,5446
53,5447
9,5447
54,5448
82,5448
61,5449
74,5449
32,5450
4,5450
4,5451
85,5451
11,5452
120,5452
3,5453
107,5453
130,5454
80,5454
3,5455
111,5455
24,5456
131,5456
140,5457
140,5457
105,5458
98,5458
27,5459
146,5459
31,5460
112,5460
50,5461
120,5461
14,5462
148,5462
65,5463
55,5463
17,5464
114,5464
99,5465
47,5465
75,5466
46,5466
46,5467
104,5467
125,5468
82,5468
81,5469
80,5469
104,5470
78,5470
76,5471
147,5471
142,5472
98,5472
92,5473
45,5473
4,5474
10,5474
112,5475
10,5475
33,5476
139,5476
52,5477
104,5477
140,5478
8,5478
57,5479
4,5479
52,5480
87,5480
4,5481
15,5481
19,5482
47,5482
29,5483
56,5483
111,5484
123,5484
48,5485
28,5485
93,5486
44,5486
61,5487
144,5487
1,5488
32,5488
84,5489
144,5489
60,5490
136,5490
77,5491
142,5491
27,5492
87,5492
74,5493
4,5493
113,5494
67,5494
28,5495
134,5495
46,5496
7,5496
46,5497
72,5497
124,5498
145,5498
92,5499
95,5499
108,5500
43,5500
120,5501
36,5501
42,5502
12,5502
68,5503
29,5503
9,5504
85,5504
115,5505
72,5505
25,5506
12,5506
21,5507
117,5507
41,5508
146,5508
108,5509
111,5509
45,5510
2,5510
8,5511
55,5511
19,5512
36,5512
128,5513
63,5513
50,5514
145,5514
148,5515
127,5515
64,5516
28,5516
26,5517
54,5517
67,5518
117,5518
104,5519
20,5519
70,5520
110,5520
37,5521
83,5521
12,5522
82,5522
102,5523
83,5523
7,5524
45,5524
17,5525
62,5525
43,5526
104,5526
7,5527
42,5527
8,5528
72,5528
135,5529
121,5529
56,5530
99,5530
108,5531
85,5531
5,5532
68,5532
69,5533
27,5533
25,5534
95,5534
53,5535
73,5535
16,5536
42,5536
111,5537
87,5537
129,5538
146,5538
17,5539
139,5539
4,5540
62,5540
64,5541
44,5541
10,5542
91,5542
21,5543
11,5543
108,5544
39,5544
5,5545
147,5545
51,5546
93,5546
34,5547
23,5547
68,5548
97,5548
29,5549
26,5549
1,5550
85,5550
46,5551
89,5551
35,5552
4,5552
135,5553
104,5553
55,5554
71,5554
26,5555
24,5555
57,5556
52,5556
112,5557
147,5557
46,5558
48,5558
24,5559
137,5559
71,5560
84,5560
5,5561
106,5561
146,5562
6,5562
85,5563
24,5563
29,5564
26,5564
60,5565
140,5565
74,5566
85,5566
21,5567
146,5567
117,5568
61,5568
45,5569
37,5569
94,5570
15,5570
63,5571
100,5571
43,5572
38,5572
121,5573
141,5573
125,5574
105,5574
4,5575
116,5575
37,5576
96,5576
125,5577
54,5577
34,5578
62,5578
88,5579
41,5579
144,5580
8,5580
40,5581
109,5581
93,5582
122,5582
87,5583
131,5583
94,5584
4,5584
120,5585
90,5585
101,5586
119,5586
88,5587
53,5587
88,5588
98,5588
30,5589
66,5589
114,5590
103,5590
88,5591
17,5591
127,5592
57,5592
117,5593
56,5593
63,5594
76,5594
27,5595
145,5595
56,5596
10,5596
84,5597
86,5597
33,5598
17,5598
116,5599
50,5599
16,5600
99,5600
129,5601
87,5601
82,5602
87,5602
63,5603
6,5603
93,5604
56,5604
47,5605
135,5605
6,5606
78,5606
100,5607
90,5607
12,5608
65,5608
143,5609
65,5609
127,5610
98,5610
87,5611
51,5611
116,5612
131,5612
19,5613
67,5613
98,5614
116,5614
13,5615
136,5615
16,5616
30,5616
143,5617
87,5617
7,5618
61,5618
83,5619
70,5619
22,5620
113,5620
141,5621
62,5621
12,5622
77,5622
75,5623
64,5623
125,5624
117,5624
90,5625
43,5625
42,5626
58,5626
60,5627
31,5627
22,5628
16,5628
85,5629
61,5629
96,5630
51,5630
123,5631
122,5631
94,5632
20,5632
22,5633
3,5633
29,5634
52,5634
133,5635
41,5635
71,5636
109,5636
75,5637
53,5637
20,5638
46,5638
117,5639
61,5639
86,5640
91,5640
32,5641
61,5641
20,5642
14,5642
28,5643
34,5643
144,5644
133,5644
67,5645
45,5645
131,5646
123,5646
32,5647
7,5647
76,5648
43,5648
139,5649
146,5649
76,5650
132,5650
120,5651
64,5651
112,5652
67,5652
3,5653
96,5653
148,5654
16,5654
54,5655
23,5655
64,5656
4,5656
74,5657
95,5657
87,5658
49,5658
129,5659
60,5659
126,5660
11,5660
87,5661
96,5661
106,5662
95,5662
99,5663
86,5663
117,5664
41,5664
121,5665
28,5665
124,5666
134,5666
31,5667
21,5667
60,5668
122,5668
117,5669
2,5669
36,5670
2,5670
66,5671
138,5671
133,5672
139,5672
107,5673
145,5673
27,5674
32,5674
43,5675
139,5675
102,5676
103,5676
16,5677
17,5677
100,5678
48,5678
123,5679
23,5679
55,5680
75,5680
31,5681
143,5681
38,5682
65,5682
7,5683
115,5683
45,5684
42,5684
47,5685
7,5685
6,5686
61,5686
140,5687
18,5687
65,5688
123,5688
21,5689
32,5689
52,5690
34,5690
49,5691
23,5691
99,5692
3,5692
29,5693
59,5693
119,5694
126,5694
70,5695
95,5695
80,5696
6,5696
25,5697
126,5697
91,5698
61,5698
69,5699
54,5699
116,5700
110,5700
53,5701
77,5701
113,5702
69,5702
105,5703
58,5703
95,5704
114,5704
51,5705
53,5705
84,5706
115,5706
82,5707
85,5707
109,5708
42,5708
82,5709
129,5709
148,5710
26,5710
46,5711
96,5711
38,5712
122,5712
9,5713
23,5713
13,5714
38,5714
21,5715
109,5715
97,5716
25,5716
127,5717
32,5717
91,5718
133,5718
106,5719
26,5719
123,5720
55,5720
138,5721
110,5721
141,5722
64,5722
120,5723
87,5723
73,5724
74,5724
37,5725
61,5725
107,5726
134,5726
130,5727
143,5727
49,5728
104,5728
32,5729
133,5729
99,5730
55,5730
18,5731
43,5731
74,5732
143,5732
86,5733
95,5733
4,5734
50,5734
54,5735
99,5735
84,5736
96,5736
38,5737
67,5737
135,5738
95,5738
17,5739
73,5739
119,5740
28,5740
7,5741
18,5741
99,5742
116,5742
42,5743
71,5743
29,5744
15,5744
44,5745
142,5745
79,5746
125,5746
1,5747
109,5747
96,5748
6,5748
81,5749
109,5749
120,5750
22,5750
11,5751
147,5751
89,5752
49,5752
55,5753
94,5753
30,5754
72,5754
74,5755
126,5755
19,5756
109,5756
4,5757
127,5757
100,5758
39,5758
92,5759
29,5759
64,5760
82,5760
143,5761
37,5761
101,5762
108,5762
57,5763
143,5763
23,5764
46,5764
119,5765
128,5765
45,5766
69,5766
120,5767
56,5767
41,5768
94,5768
45,5769
35,5769
12,5770
130,5770
6,5771
39,5771
130,5772
84,5772
23,5773
127,5773
104,5774
68,5774
146,5775
133,5775
70,5776
138,5776
96,5777
5,5777
56,5778
14,5778
30,5779
47,5779
116,5780
68,5780
105,5781
110,5781
55,5782
2,5782
144,5783
91,5783
123,5784
48,5784
116,5785
58,5785
74,5786
23,5786
12,5787
48,5787
102,5788
60,5788
13,5789
125,5789
3,5790
27,5790
6,5791
103,5791
30,5792
76,5792
24,5793
65,5793
31,5794
28,5794
26,5795
43,5795
99,5796
